2.018090e+13, 154.5845, -72.0655, 177.9885,   0.8118,   0.9957,  -0.3336
2.018090e+13, 156.0879, -72.5898, 178.3830,   1.0506,   1.2432,  -0.2215
2.018090e+13, 156.4920, -72.8974, 179.4383,   1.2302,   0.9992,  -0.5154
2.018090e+13, 157.1367, -73.6164, 181.1029,   1.1928,   0.8804,  -0.3978
2.018090e+13, 159.3633, -74.9766, 181.4686,   1.2246,   0.9117,  -0.6094
2.018090e+13, 159.7901, -74.4287, 183.1089,   1.0480,   1.0426,  -0.3081
2.018090e+13, 160.7428, -75.1598, 184.4598,   0.9247,   0.8156,  -0.4788
2.018090e+13, 160.8155, -75.9024, 185.8128,   0.9533,   0.6926,  -0.4274
2.018090e+13, 160.4803, -75.6991, 186.7032,   0.8882,   0.6770,  -0.3525
2.018090e+13, 161.3403, -75.9880, 187.8820,   0.6997,   1.1854,  -0.1480
2.018090e+13, 162.8754, -76.2658, 188.5479,   0.8379,   1.5922,  -0.2613
2.018090e+13, 164.7931, -76.0843, 188.9831,   0.9237,   1.2869,  -0.0694
2.018090e+13, 166.7839, -76.3548, 189.7339,   1.1958,   0.8107,  -0.4632
2.018090e+13, 166.8733, -77.1640, 191.0939,   0.9956,   0.6982,  -0.7532
2.018090e+13, 167.8105, -78.4218, 192.0092,   1.1350,   0.8133,  -0.6242
2.018090e+13, 168.7881, -78.9689, 193.0320,   1.0185,   1.0308,  -0.6277
2.018090e+13, 168.6475, -79.0843, 194.3440,   0.8916,   0.5946,  -0.4662
2.018090e+13, 170.6398, -79.9854, 195.0333,   0.8883,   1.6360,  -0.0819
2.018090e+13, 171.6766, -80.0499, 195.0474,   0.8806,   0.8625,  -0.4035
2.018090e+13, 172.9062, -80.6193, 196.6566,   1.0132,   1.3082,  -0.2324
2.018090e+13, 174.7209, -80.3062, 197.0889,   1.0403,   1.4947,  -0.2170
2.018090e+13, 175.1459, -80.4996, 198.4285,   1.3573,   0.8906,  -0.3412
2.018090e+13, 175.5019, -80.7953, 200.3766,   1.2622,   1.2173,  -0.1940
2.018090e+13, 176.4591, -81.8302, 201.6674,   1.2912,   0.2688,  -1.0036
